name,url,type,website
Sotorasib (Oral Route),https://www.mayoclinic.org//drugs-supplements/sotorasib-oral-route/description/drg-20516741,drug,Mayo Clinic
Lumasiran (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/lumasiran-subcutaneous-route/description/drg-20506414,drug,Mayo Clinic
"Sulfur Hexafluoride Lipid Type A Microspheres (Injection Route, Intravenous Route)",https://www.mayoclinic.org//drugs-supplements/sulfur-hexafluoride-lipid-type-a-microspheres-injection-route-intravenous-route/description/drg-20405988,drug,Mayo Clinic
Lumateperone (Oral Route),https://www.mayoclinic.org//drugs-supplements/lumateperone-oral-route/description/drg-20481662,drug,Mayo Clinic
"Bimatoprost (Intraocular Route, Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/bimatoprost-intraocular-route-ophthalmic-route/description/drg-20062270,drug,Mayo Clinic
Beta Carotene (Oral Route),https://www.mayoclinic.org//drugs-supplements/beta-carotene-oral-route/description/drg-20066795,drug,Mayo Clinic
Alglucosidase Alfa (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/alglucosidase-alfa-intravenous-route/description/drg-20074293,drug,Mayo Clinic
Moxetumomab Pasudotox-Tdfk (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/moxetumomab-pasudotox-tdfk-intravenous-route/description/drg-20444022,drug,Mayo Clinic
Estradiol And Medroxyprogesterone (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/estradiol-and-medroxyprogesterone-intramuscular-route/description/drg-20068505,drug,Mayo Clinic
Eszopiclone (Oral Route),https://www.mayoclinic.org//drugs-supplements/eszopiclone-oral-route/description/drg-20063743,drug,Mayo Clinic
Mosunetuzumab-Axgb (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/mosunetuzumab-axgb-intravenous-route/description/drg-20543641,drug,Mayo Clinic
"Leuprolide And Norethindrone (Intramuscular Route, Oral Route)",https://www.mayoclinic.org//drugs-supplements/leuprolide-and-norethindrone-intramuscular-route-oral-route/description/drg-20060664,drug,Mayo Clinic
Salicylic Acid (Topical Route),https://www.mayoclinic.org//drugs-supplements/salicylic-acid-topical-route/description/drg-20066030,drug,Mayo Clinic
Tramadol And Acetaminophen (Oral Route),https://www.mayoclinic.org//drugs-supplements/tramadol-and-acetaminophen-oral-route/description/drg-20062870,drug,Mayo Clinic
Voclosporin (Oral Route),https://www.mayoclinic.org//drugs-supplements/voclosporin-oral-route/description/drg-20509563,drug,Mayo Clinic
"Leuprolide (Intradermal Route, Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/leuprolide-intradermal-route-intramuscular-route-subcutaneous-route/description/drg-20067038,drug,Mayo Clinic
"Leuprolide (Intradermal Route, Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/leuprolide-intradermal-route-intramuscular-route-subcutaneous-route/description/drg-20067038,drug,Mayo Clinic
"Leuprolide (Intradermal Route, Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/leuprolide-intradermal-route-intramuscular-route-subcutaneous-route/description/drg-20067038,drug,Mayo Clinic
Lurasidone (Oral Route),https://www.mayoclinic.org//drugs-supplements/lurasidone-oral-route/description/drg-20074588,drug,Mayo Clinic
Lurbinectedin (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/lurbinectedin-intravenous-route/description/drg-20490804,drug,Mayo Clinic
Fospropofol (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/fospropofol-intravenous-route/description/drg-20072472,drug,Mayo Clinic
Cough And Cold Combinations (Oral Route),https://www.mayoclinic.org//drugs-supplements/cough-and-cold-combinations-oral-route/description/drg-20061164,drug,Mayo Clinic
Luspatercept-Aamt (Injection Route),https://www.mayoclinic.org//drugs-supplements/luspatercept-aamt-injection-route/description/drg-20476968,drug,Mayo Clinic
Lusutrombopag (Oral Route),https://www.mayoclinic.org//drugs-supplements/lusutrombopag-oral-route/description/drg-20443925,drug,Mayo Clinic
Lutetium Lu 177 Dotatate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/lutetium-lu-177-dotatate-intravenous-route/description/drg-20444486,drug,Mayo Clinic
Lutetium Lu 177 Dotatate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/lutetium-lu-177-dotatate-intravenous-route/description/drg-20444486,drug,Mayo Clinic
Lutetium Lu 177 Vipivotide Tetraxetan (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/lutetium-lu-177-vipivotide-tetraxetan-intravenous-route/description/drg-20531832,drug,Mayo Clinic
Fluvoxamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/fluvoxamine-oral-route/description/drg-20066874,drug,Mayo Clinic
Fluvoxamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/fluvoxamine-oral-route/description/drg-20066874,drug,Mayo Clinic
Betamethasone Valerate (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/betamethasone-valerate-topical-application-route/description/drg-20073730,drug,Mayo Clinic
Luliconazole (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/luliconazole-topical-application-route/description/drg-20084851,drug,Mayo Clinic
Olanzapine And Samidorphan (Oral Route),https://www.mayoclinic.org//drugs-supplements/olanzapine-and-samidorphan-oral-route/description/drg-20516694,drug,Mayo Clinic
Fluocinonide (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/fluocinonide-topical-application-route/description/drg-20073636,drug,Mayo Clinic
Lyme Disease Vaccine (Recombinant Ospa) (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/lyme-disease-vaccine-recombinant-ospa-intramuscular-route/description/drg-20064594,drug,Mayo Clinic
Isosulfan Blue (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/isosulfan-blue-subcutaneous-route/description/drg-20074400,drug,Mayo Clinic
Isosulfan Blue (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/isosulfan-blue-subcutaneous-route/description/drg-20074400,drug,Mayo Clinic
Technetium Tc 99m Tilmanocept (Injection Route),https://www.mayoclinic.org//drugs-supplements/technetium-tc-99m-tilmanocept-injection-route/description/drg-20060873,drug,Mayo Clinic
Olaparib (Oral Route),https://www.mayoclinic.org//drugs-supplements/olaparib-oral-route/description/drg-20127672,drug,Mayo Clinic
Pregabalin (Oral Route),https://www.mayoclinic.org//drugs-supplements/pregabalin-oral-route/description/drg-20067411,drug,Mayo Clinic
Pregabalin (Oral Route),https://www.mayoclinic.org//drugs-supplements/pregabalin-oral-route/description/drg-20067411,drug,Mayo Clinic
Mitotane (Oral Route),https://www.mayoclinic.org//drugs-supplements/mitotane-oral-route/description/drg-20064841,drug,Mayo Clinic
Tranexamic Acid (Oral Route),https://www.mayoclinic.org//drugs-supplements/tranexamic-acid-oral-route/description/drg-20073517,drug,Mayo Clinic
"Insulin Lispro-Aabc (Intravenous Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/insulin-lispro-aabc-intravenous-route-subcutaneous-route/description/drg-20490797,drug,Mayo Clinic
"Insulin Lispro (Intravenous Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/insulin-lispro-intravenous-route-subcutaneous-route/description/drg-20064334,drug,Mayo Clinic
Baclofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/baclofen-oral-route/description/drg-20067995,drug,Mayo Clinic
"Progestin Contraceptives (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/progestin-contraceptives-oral-route-parenteral-route/description/drg-20070184,drug,Mayo Clinic
Norethindrone (Oral Route),https://www.mayoclinic.org//drugs-supplements/norethindrone-oral-route/description/drg-20137986,drug,Mayo Clinic
Lactobacillus Acidophilus (Oral Route),https://www.mayoclinic.org//drugs-supplements/lactobacillus-acidophilus-oral-route/description/drg-20310912,drug,Mayo Clinic
"Chromium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/chromium-supplement-oral-route-parenteral-route/description/drg-20070098,drug,Mayo Clinic
Aminobenzoate Potassium (Oral Route),https://www.mayoclinic.org//drugs-supplements/aminobenzoate-potassium-oral-route/description/drg-20068435,drug,Mayo Clinic
"Zinc Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/zinc-supplement-oral-route-parenteral-route/description/drg-20070269,drug,Mayo Clinic
Simethicone (Oral Route),https://www.mayoclinic.org//drugs-supplements/simethicone-oral-route/description/drg-20068838,drug,Mayo Clinic
Macimorelin (Oral Route),https://www.mayoclinic.org//drugs-supplements/macimorelin-oral-route/description/drg-20406758,drug,Mayo Clinic
Macitentan (Oral Route),https://www.mayoclinic.org//drugs-supplements/macitentan-oral-route/description/drg-20061394,drug,Mayo Clinic
Macimorelin (Oral Route),https://www.mayoclinic.org//drugs-supplements/macimorelin-oral-route/description/drg-20406758,drug,Mayo Clinic
Nitrofurantoin (Oral Route),https://www.mayoclinic.org//drugs-supplements/nitrofurantoin-oral-route/description/drg-20065102,drug,Mayo Clinic
Pegaptanib (Intraocular Route),https://www.mayoclinic.org//drugs-supplements/pegaptanib-intraocular-route/description/drg-20070848,drug,Mayo Clinic
Mafenide (Topical Route),https://www.mayoclinic.org//drugs-supplements/mafenide-topical-route/description/drg-20068282,drug,Mayo Clinic
"Magnesium Sulfate (Oral Route, Topical Application Route, Route Not Applicable)",https://www.mayoclinic.org//drugs-supplements/magnesium-sulfate-oral-route-topical-application-route-route-not-applicable/description/drg-20088513,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
Laxative (Oral Route),https://www.mayoclinic.org//drugs-supplements/laxative-oral-route/description/drg-20070683,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
Oxycodone And Acetaminophen (Oral Route),https://www.mayoclinic.org//drugs-supplements/oxycodone-and-acetaminophen-oral-route/description/drg-20074000,drug,Mayo Clinic
"Magnesium Sulfate (Oral Route, Topical Application Route, Route Not Applicable)",https://www.mayoclinic.org//drugs-supplements/magnesium-sulfate-oral-route-topical-application-route-route-not-applicable/description/drg-20088513,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
"Magnesium Sulfate (Oral Route, Topical Application Route, Route Not Applicable)",https://www.mayoclinic.org//drugs-supplements/magnesium-sulfate-oral-route-topical-application-route-route-not-applicable/description/drg-20088513,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
Gadopentetate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/gadopentetate-intravenous-route/description/drg-20074688,drug,Mayo Clinic
"Magnesium Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/magnesium-supplement-oral-route-parenteral-route/description/drg-20070730,drug,Mayo Clinic
Atovaquone And Proguanil (Oral Route),https://www.mayoclinic.org//drugs-supplements/atovaquone-and-proguanil-oral-route/description/drg-20061484,drug,Mayo Clinic
Atovaquone And Proguanil (Oral Route),https://www.mayoclinic.org//drugs-supplements/atovaquone-and-proguanil-oral-route/description/drg-20061484,drug,Mayo Clinic
Malathion (Topical Route),https://www.mayoclinic.org//drugs-supplements/malathion-topical-route/description/drg-20067289,drug,Mayo Clinic
Methenamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/methenamine-oral-route/description/drg-20064676,drug,Mayo Clinic
Benzocaine (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/benzocaine-topical-application-route/description/drg-20072913,drug,Mayo Clinic
Mangafodipir (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/mangafodipir-intravenous-route/description/drg-20067273,drug,Mayo Clinic
"Manganese Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/manganese-supplement-oral-route-parenteral-route/description/drg-20070154,drug,Mayo Clinic
"Manganese Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/manganese-supplement-oral-route-parenteral-route/description/drg-20070154,drug,Mayo Clinic
Mannitol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mannitol-inhalation-route/description/drg-20074757,drug,Mayo Clinic
Mannitol (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/mannitol-intravenous-route/description/drg-20452323,drug,Mayo Clinic
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480,drug,Mayo Clinic
"Analgesic Combination, Acetaminophen/Salicylate (Oral Route)",https://www.mayoclinic.org//drugs-supplements/analgesic-combination-acetaminophen-salicylate-oral-route/description/drg-20069948,drug,Mayo Clinic
Decongestant And Analgesic Combinations (Oral Route),https://www.mayoclinic.org//drugs-supplements/decongestant-and-analgesic-combinations-oral-route/description/drg-20070131,drug,Mayo Clinic
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480,drug,Mayo Clinic
"Analgesic Combination, Acetaminophen/Salicylate (Oral Route)",https://www.mayoclinic.org//drugs-supplements/analgesic-combination-acetaminophen-salicylate-oral-route/description/drg-20069948,drug,Mayo Clinic
Decongestant And Analgesic Combinations (Oral Route),https://www.mayoclinic.org//drugs-supplements/decongestant-and-analgesic-combinations-oral-route/description/drg-20070131,drug,Mayo Clinic
Decongestant And Analgesic Combinations (Oral Route),https://www.mayoclinic.org//drugs-supplements/decongestant-and-analgesic-combinations-oral-route/description/drg-20070131,drug,Mayo Clinic
"Antihistamine, Decongestant, And Analgesic Combination (Oral Route)",https://www.mayoclinic.org//drugs-supplements/antihistamine-decongestant-and-analgesic-combination-oral-route/description/drg-20069904,drug,Mayo Clinic
Maprotiline (Oral Route),https://www.mayoclinic.org//drugs-supplements/maprotiline-oral-route/description/drg-20064617,drug,Mayo Clinic
Maralixibat (Oral Route),https://www.mayoclinic.org//drugs-supplements/maralixibat-oral-route/description/drg-20523266,drug,Mayo Clinic
Maraviroc (Oral Route),https://www.mayoclinic.org//drugs-supplements/maraviroc-oral-route/description/drg-20071288,drug,Mayo Clinic
Bupivacaine (Injection Route),https://www.mayoclinic.org//drugs-supplements/bupivacaine-injection-route/description/drg-20406723,drug,Mayo Clinic
Bupivacaine (Injection Route),https://www.mayoclinic.org//drugs-supplements/bupivacaine-injection-route/description/drg-20406723,drug,Mayo Clinic
